,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
917,Göschwitz,30,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,159
918,Göschwitz,30,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,122
919,Göschwitz,30,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,98
920,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,4512
921,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2236
922,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2276
923,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,4291
924,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,221
925,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,480
926,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2394
927,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,788
928,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,371
929,Jena-Zentrum,41,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,479
930,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,8956
931,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4360
932,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,4596
933,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,8706
934,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,250
935,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1332
936,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3927
937,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1793
938,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1055
939,Jena-West,42,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,849
940,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10141
941,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4755
942,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5386
943,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9900
944,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,241
945,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1158
946,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3870
947,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1800
948,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1416
949,Jena-Nord,43,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1897
950,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,7544
951,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,3676
952,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3868
953,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,7262
954,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,282
955,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,960
956,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3242
957,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1356
958,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1023
959,Jena-Süd,44,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,963
960,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,984
961,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,498
962,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,486
963,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,858
964,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,126
965,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,88
966,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,543
967,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,148
968,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,135
969,Lichtenhain Ort,51,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,70
970,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,996
971,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,495
972,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,501
973,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,971
974,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,25
975,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,97
976,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,490
977,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,171
978,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,129
979,Mühlenstraße,52,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,109
980,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1560
981,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,774
982,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,786
983,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1546
984,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,14
985,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,224
986,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,373
987,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,337
988,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,396
989,Lobeda-Altstadt,61,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,230
990,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10272
991,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4781
992,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5491
993,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9648
994,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,624
995,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1342
996,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3293
997,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1539
998,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2384
999,Lobeda-West,62,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1714
1000,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6299
1001,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2967
1002,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3332
1003,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6105
1004,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,194
1005,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,715
1006,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2100
1007,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1068
1008,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1397
1009,Lobeda-Ost,63,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1019
1010,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,737
1011,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,377
1012,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,360
1013,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,724
1014,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,13
1015,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,130
1016,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,160
1017,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,133
1018,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,123
1019,Löbstedt Ort,71,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,191
1020,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5324
1021,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2453
1022,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2871
1023,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5246
1024,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,78
1025,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,597
1026,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1038
1027,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,879
1028,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,990
1029,Nord II,72,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1820
1030,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2614
1031,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1280
1032,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1334
1033,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2564
1034,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,50
1035,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,530
1036,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,866
1037,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,447
1038,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,406
1039,Wenigenjena / Kernberge,81,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,365
1040,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5376
1041,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2520
1042,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2856
1043,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5190
1044,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,186
1045,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,725
1046,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1939
1047,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1031
1048,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,830
1049,Wenigenjena Ort,82,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,851
1050,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5607
1051,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2706
1052,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2901
1053,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5570
1054,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,37
1055,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,747
1056,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1225
1057,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1210
1058,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1344
1059,Wenigenjena / Schlegelsberg,83,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1081
1060,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,12316
1061,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5894
1062,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,6422
1063,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,12112
1064,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,204
1065,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1637
1066,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3669
1067,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,2780
1068,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2476
1069,Winzerla,90,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1754
1070,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,582
1071,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,287
1072,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,295
1073,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,578
1074,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4
1075,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,79
1076,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,130
1077,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,141
1078,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,128
1079,Wöllnitz,100,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,104
1080,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,398
1081,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,204
1082,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,194
1083,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,394
1084,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4
1085,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,48
1086,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,107
1087,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,89
1088,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,91
1089,Ziegenhain Ort,111,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,63
1090,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2048
1091,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,991
1092,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1057
1093,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2038
1094,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10
1095,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,276
1096,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,560
1097,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,390
1098,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,491
1099,Ziegenhainer Tal,112,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,331
1100,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2495
1101,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1232
1102,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1263
1103,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2403
1104,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,92
1105,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,503
1106,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,687
1107,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,684
1108,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,396
1109,Zwätzen,120,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,225
1110,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,7235
1111,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,3312
1112,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3923
1113,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,7112
1114,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,123
1115,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,779
1116,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2224
1117,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1453
1118,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1731
1119,Drackendorf / Lobeda-Ost,131,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1048
1120,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,660
1121,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,329
1122,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,331
1123,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,651
1124,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,9
1125,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,109
1126,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,144
1127,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,173
1128,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,171
1129,Drackendorf,132,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,63
1130,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,197
1131,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,94
1132,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,103
1133,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,196
1134,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
1135,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,41
1136,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,51
1137,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,49
1138,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,39
1139,Ilmnitz,133,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,17
1140,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,387
1141,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,194
1142,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,193
1143,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,386
1144,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
1145,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,62
1146,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,74
1147,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,102
1148,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,84
1149,Maua,141,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,65
1150,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,136
1151,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,71
1152,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,65
1153,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,136
1154,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
1155,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,21
1156,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,35
1157,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,33
1158,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,30
1159,Leutra,142,2003-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,17
