,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
8350,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5847
8351,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2787
8352,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3060
8353,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5535
8354,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,312
8355,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,829
8356,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2072
8357,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1143
8358,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,777
8359,Wenigenjena Ort,82,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1026
8360,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5602
8361,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2726
8362,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2876
8363,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5526
8364,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,76
8365,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,740
8366,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1095
8367,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1143
8368,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1091
8369,Wenigenjena / Schlegelsberg,83,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1533
8370,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,11205
8371,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,5414
8372,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,5791
8373,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,10877
8374,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,328
8375,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1157
8376,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3407
8377,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1827
8378,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2418
8379,Winzerla,90,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2396
8380,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,569
8381,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,288
8382,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,281
8383,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,562
8384,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,7
8385,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,74
8386,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,88
8387,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,123
8388,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,129
8389,Wöllnitz,100,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,155
8390,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,397
8391,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,205
8392,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,192
8393,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,391
8394,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
8395,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,63
8396,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,83
8397,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,82
8398,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,84
8399,Ziegenhain Ort,111,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,85
8400,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2289
8401,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1085
8402,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1204
8403,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2267
8404,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,22
8405,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,380
8406,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,476
8407,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,491
8408,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,438
8409,Ziegenhainer Tal,112,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,504
8410,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2747
8411,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1382
8412,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1365
8413,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2623
8414,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,124
8415,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,519
8416,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,616
8417,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,702
8418,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,525
8419,Zwätzen,120,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,385
8420,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6899
8421,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,3270
8422,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3629
8423,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6560
8424,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,339
8425,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,623
8426,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2161
8427,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,994
8428,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1773
8429,Drackendorf / Lobeda-Ost,131,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1348
8430,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,849
8431,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,433
8432,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,416
8433,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,839
8434,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10
8435,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,156
8436,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,132
8437,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,227
8438,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,203
8439,Drackendorf,132,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,131
8440,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,460
8441,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,225
8442,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,235
8443,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,455
8444,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,5
8445,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,97
8446,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,71
8447,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,147
8448,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,97
8449,Ilmnitz,133,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,48
8450,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,353
8451,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,180
8452,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,173
8453,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,348
8454,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,5
8455,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,49
8456,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,63
8457,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,66
8458,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,97
8459,Maua,141,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,78
8460,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,126
8461,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,63
8462,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,63
8463,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,126
8464,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8465,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,19
8466,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,24
8467,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,28
8468,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,32
8469,Leutra,142,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,23
8470,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,268
8471,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,139
8472,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,129
8473,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,262
8474,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
8475,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,43
8476,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,43
8477,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,70
8478,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,69
8479,Münchenroda,151,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,43
8480,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,35
8481,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,20
8482,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,15
8483,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,35
8484,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8485,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,0
8486,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,7
8487,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,10
8488,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,11
8489,Remderoda,152,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,6
8490,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,116
8491,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,58
8492,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,58
8493,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,116
8494,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8495,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,18
8496,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,18
8497,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,21
8498,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,39
8499,Krippendorf,161,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,20
8500,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,108
8501,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,53
8502,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,55
8503,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,107
8504,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8505,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,15
8506,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,19
8507,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,21
8508,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,30
8509,Vierzehnheiligen,162,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,23
8510,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,847
8511,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,429
8512,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,418
8513,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,839
8514,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,8
8515,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,149
8516,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,138
8517,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,188
8518,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,225
8519,Isserstedt,170,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,147
8520,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1418
8521,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,729
8522,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,689
8523,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1389
8524,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,29
8525,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,230
8526,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,340
8527,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,284
8528,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,379
8529,Cospeda,181,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,185
8530,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,167
8531,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,79
8532,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,88
8533,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,166
8534,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8535,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,29
8536,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,32
8537,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,38
8538,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,31
8539,Lützeroda,182,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,37
8540,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,147
8541,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,66
8542,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,81
8543,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,147
8544,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8545,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,22
8546,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,18
8547,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,40
8548,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,39
8549,Closewitz,183,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,28
8550,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,875
8551,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,462
8552,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,413
8553,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,869
8554,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
8555,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,196
8556,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,154
8557,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,245
8558,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,171
8559,Kunitz,191,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,109
8560,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,54
8561,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,29
8562,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,25
8563,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,52
8564,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8565,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,12
8566,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,5
8567,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,15
8568,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,14
8569,Laasan,192,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,8
8570,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,409
8571,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,213
8572,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,196
8573,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,409
8574,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
8575,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,83
8576,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,53
8577,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,119
8578,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,70
8579,Jenaprießnitz,201,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,84
8580,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,797
8581,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,399
8582,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,398
8583,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,792
8584,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,5
8585,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,112
8586,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,148
8587,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,163
8588,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,236
8589,Wogau,202,2012-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,138
8590,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,228
8591,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,181
8592,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,47
8593,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,139
8594,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,89
8595,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,0
8596,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,116
8597,außerhalb / sonstiges / nicht zugeordnet,999,2012-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,86
